x, f(x), mean, lower, upper, acq
0.430000,-0.833084,1.211337,-1.251423,3.674098,0.399805
0.431000,-0.829830,1.208614,-1.245514,3.662743,0.395226
0.432000,-0.825885,1.205914,-1.239309,3.651137,0.390619
0.433000,-0.821257,1.203237,-1.232806,3.639280,0.385985
0.434000,-0.815954,1.200583,-1.226005,3.627170,0.381324
0.435000,-0.809985,1.197952,-1.218903,3.614807,0.376638
0.436000,-0.803360,1.195344,-1.211500,3.602188,0.371927
0.437000,-0.796092,1.192761,-1.203793,3.589314,0.367193
0.438000,-0.788190,1.190201,-1.195782,3.576183,0.362435
0.439000,-0.779668,1.187665,-1.187464,3.562794,0.357654
0.440000,-0.770540,1.185153,-1.178840,3.549145,0.352852
0.441000,-0.760818,1.182665,-1.169906,3.535235,0.348030
0.442000,-0.750517,1.180201,-1.160662,3.521064,0.343188
0.443000,-0.739652,1.177762,-1.151106,3.506629,0.338327
0.444000,-0.728238,1.175347,-1.141237,3.491930,0.333449
0.445000,-0.716292,1.172956,-1.131054,3.476966,0.328553
0.446000,-0.703829,1.170589,-1.120555,3.461734,0.323642
0.447000,-0.690865,1.168247,-1.109739,3.446233,0.318717
0.448000,-0.677419,1.165929,-1.098605,3.430463,0.313777
0.449000,-0.663505,1.163635,-1.087151,3.414422,0.308826
0.450000,-0.649143,1.161366,-1.075377,3.398109,0.303863
0.451000,-0.634348,1.159120,-1.063280,3.381521,0.298890
0.452000,-0.619139,1.156899,-1.050861,3.364659,0.293908
0.453000,-0.603533,1.154701,-1.038117,3.347520,0.288918
0.454000,-0.587546,1.152527,-1.025048,3.330103,0.283922
0.455000,-0.571196,1.150377,-1.011652,3.312406,0.278921
0.456000,-0.554501,1.148250,-0.997929,3.294430,0.273917
0.457000,-0.537477,1.146147,-0.983877,3.276171,0.268911
0.458000,-0.520141,1.144067,-0.969496,3.257629,0.263904
0.459000,-0.502509,1.142009,-0.954784,3.238803,0.258899
0.460000,-0.484597,1.139975,-0.939741,3.219691,0.253896
0.461000,-0.466422,1.137963,-0.924367,3.200292,0.248897
0.462000,-0.447999,1.135973,-0.908659,3.180605,0.243905
0.463000,-0.429343,1.134005,-0.892618,3.160629,0.238921
0.464000,-0.410468,1.132059,-0.876243,3.140361,0.233947
0.465000,-0.391389,1.130135,-0.859533,3.119803,0.228984
0.466000,-0.372120,1.128232,-0.842488,3.098951,0.224035
0.467000,-0.352673,1.126350,-0.825107,3.077806,0.219103
0.468000,-0.333062,1.124488,-0.807390,3.056365,0.214188
0.469000,-0.313299,1.122647,-0.789336,3.034629,0.209294
0.470000,-0.293395,1.120825,-0.770946,3.012597,0.204422
0.471000,-0.273362,1.119024,-0.752219,2.990267,0.199575
0.472000,-0.253210,1.117241,-0.733155,2.967638,0.194756
0.473000,-0.232950,1.115478,-0.713754,2.944711,0.189967
0.474000,-0.212590,1.113733,-0.694017,2.921483,0.185210
0.475000,-0.192139,1.112007,-0.673942,2.897956,0.180489
0.476000,-0.171607,1.110298,-0.653532,2.874127,0.175805
0.477000,-0.151000,1.108606,-0.632785,2.849998,0.171162
0.478000,-0.130326,1.106932,-0.611703,2.825567,0.166563
0.479000,-0.109592,1.105274,-0.590285,2.800834,0.162011
0.480000,-0.088803,1.103632,-0.568534,2.775799,0.157508
0.481000,-0.067966,1.102006,-0.546449,2.750462,0.153058
0.482000,-0.047085,1.100396,-0.524031,2.724822,0.148664
0.483000,-0.026166,1.098800,-0.501282,2.698881,0.144330
0.484000,-0.005213,1.097218,-0.478202,2.672638,0.140057
0.485000,0.015771,1.095650,-0.454793,2.646094,0.135851
0.486000,0.036782,1.094096,-0.431057,2.619248,0.131714
0.487000,0.057817,1.092554,-0.406994,2.592102,0.127650
0.488000,0.078873,1.091025,-0.382607,2.564657,0.123661
0.489000,0.099947,1.089508,-0.357897,2.536912,0.119752
0.490000,0.121038,1.088002,-0.332867,2.508870,0.115926
0.491000,0.142143,1.086507,-0.307517,2.480531,0.112186
0.492000,0.163261,1.085022,-0.281852,2.451897,0.108536
0.493000,0.184389,1.083548,-0.255873,2.422968,0.104978
0.494000,0.205528,1.082082,-0.229583,2.393747,0.101516
0.495000,0.226674,1.080625,-0.202985,2.364236,0.098153
0.496000,0.247828,1.079177,-0.176081,2.334435,0.094892
0.497000,0.268987,1.077736,-0.148875,2.304347,0.091735
0.498000,0.290150,1.076303,-0.121370,2.273976,0.088684
0.499000,0.311316,1.074876,-0.093570,2.243321,0.085742
0.500000,0.332484,1.073455,-0.065478,2.212388,0.082910
0.501000,0.353652,1.072040,-0.037098,2.181178,0.080189
0.502000,0.374818,1.070630,-0.008435,2.149694,0.077579
0.503000,0.395980,1.069224,0.020507,2.117941,0.075082
0.504000,0.417137,1.067822,0.049723,2.085920,0.072695
0.505000,0.438286,1.066423,0.079210,2.053636,0.070418
0.506000,0.459424,1.065027,0.108961,2.021093,0.068248
0.507000,0.480548,1.063633,0.138972,1.988295,0.066182
0.508000,0.501655,1.062241,0.169236,1.955246,0.064214
0.509000,0.522742,1.060850,0.199749,1.921952,0.062341
0.510000,0.543805,1.059460,0.230504,1.888416,0.060554
0.511000,0.564838,1.058070,0.261495,1.854644,0.058846
0.512000,0.585837,1.056679,0.292715,1.820643,0.057209
0.513000,0.606798,1.055287,0.324158,1.786416,0.055633
0.514000,0.627713,1.053894,0.355816,1.751971,0.054107
0.515000,0.648577,1.052498,0.387682,1.717314,0.052622
0.516000,0.669382,1.051100,0.419748,1.682452,0.051166
0.517000,0.690123,1.049699,0.452006,1.647392,0.049731
0.518000,0.710790,1.048294,0.484448,1.612140,0.048308
0.519000,0.731376,1.046886,0.517065,1.576706,0.046891
0.520000,0.751872,1.045472,0.549848,1.541097,0.045474
0.521000,0.772268,1.044054,0.582786,1.505323,0.044055
0.522000,0.792555,1.042631,0.615870,1.469391,0.042631
0.523000,0.812721,1.041201,0.649088,1.433314,0.041201
0.524000,0.832757,1.039765,0.682429,1.397102,0.039765
0.525000,0.852651,1.038323,0.715880,1.360766,0.038323
0.526000,0.872391,1.036873,0.749426,1.324321,0.036873
0.527000,0.891964,1.035417,0.783050,1.287783,0.035417
0.528000,0.911358,1.033952,0.816730,1.251174,0.033952
0.529000,0.930560,1.032479,0.850436,1.214522,0.032479
0.530000,0.949556,1.030998,0.884119,1.177877,0.030998
0.531000,0.968331,1.029508,0.917686,1.141331,0.029508
0.532000,0.986872,1.028009,0.950891,1.105128,0.028009
0.533000,1.005163,1.026501,0.982757,1.070246,0.026501
0.534000,1.023189,1.024984,1.004713,1.045255,0.024984
0.535000,1.040936,1.023457,0.985469,1.061445,0.023457
0.536000,1.058387,1.021921,0.951140,1.092701,0.021921
0.537000,1.075526,1.020374,0.914981,1.125767,0.020374
0.538000,1.092337,1.018818,0.878360,1.159277,0.018818
0.539000,1.108805,1.017252,0.841577,1.192927,0.017252
0.540000,1.124912,1.015676,0.804744,1.226608,0.015676
0.541000,1.140643,1.014090,0.767913,1.260267,0.014090
0.542000,1.155980,1.012494,0.731117,1.293871,0.012494
0.543000,1.170908,1.010888,0.694378,1.327398,0.010888
0.544000,1.185409,1.009272,0.657715,1.360830,0.009272
0.545000,1.199468,1.007647,0.621140,1.394154,0.007647
0.546000,1.213069,1.006012,0.584669,1.427355,0.006012
0.547000,1.226195,1.004367,0.548311,1.460424,0.004368
0.548000,1.238830,1.002713,0.512078,1.493348,0.002715
0.549000,1.250960,1.001050,0.475980,1.526120,0.001054
0.550000,1.262568,0.999378,0.440026,1.558729,-0.000610
0.551000,1.273640,0.997696,0.404225,1.591167,-0.002275
0.552000,1.284161,0.996006,0.368586,1.623426,-0.003933
0.553000,1.294118,0.994308,0.333117,1.655499,-0.005577
0.554000,1.303496,0.992601,0.297824,1.687377,-0.007196
0.555000,1.312283,0.990886,0.262717,1.719054,-0.008782
0.556000,1.320466,0.989163,0.227801,1.750524,-0.010324
0.557000,1.328033,0.987432,0.193084,1.781780,-0.011810
0.558000,1.334972,0.985694,0.158571,1.812817,-0.013232
0.559000,1.341274,0.983949,0.124270,1.843628,-0.014580
0.560000,1.346928,0.982197,0.090185,1.874208,-0.015847
0.561000,1.351925,0.980438,0.056323,1.904553,-0.017025
0.562000,1.356257,0.978673,0.022688,1.934657,-0.018108
0.563000,1.359916,0.976902,-0.010713,1.964517,-0.019092
0.564000,1.362895,0.975124,-0.043878,1.994127,-0.019974
0.565000,1.365188,0.973342,-0.076800,2.023484,-0.020751
0.566000,1.366791,0.971554,-0.109476,2.052583,-0.021422
0.567000,1.367699,0.969761,-0.141901,2.081423,-0.021984
0.568000,1.367910,0.967964,-0.174072,2.109999,-0.022439
0.569000,1.367420,0.966162,-0.205985,2.138308,-0.022787
0.570000,1.366229,0.964356,-0.237636,2.166347,-0.023030
0.571000,1.364336,0.962546,-0.269023,2.194114,-0.023167
0.572000,1.361743,0.960732,-0.300142,2.221607,-0.023203
0.573000,1.358451,0.958916,-0.330991,2.248823,-0.023139
0.574000,1.354463,0.957096,-0.361567,2.275759,-0.022977
0.575000,1.349782,0.955274,-0.391868,2.302415,-0.022721
0.576000,1.344415,0.953449,-0.421891,2.328789,-0.022373
0.577000,1.338365,0.951623,-0.451634,2.354879,-0.021938
0.578000,1.331642,0.949794,-0.481095,2.380684,-0.021417
0.579000,1.324252,0.947964,-0.510273,2.406202,-0.020815
0.580000,1.316204,0.946133,-0.539167,2.431433,-0.020135
0.581000,1.307510,0.944301,-0.567774,2.456376,-0.019380
0.582000,1.298179,0.942469,-0.596093,2.481031,-0.018555
0.583000,1.288223,0.940636,-0.624124,2.505396,-0.017661
0.584000,1.277657,0.938803,-0.651866,2.529472,-0.016704
0.585000,1.266494,0.936970,-0.679317,2.553258,-0.015686
0.586000,1.254748,0.935138,-0.706478,2.576754,-0.014611
0.587000,1.242436,0.933307,-0.733347,2.599960,-0.013481
0.588000,1.229575,0.931476,-0.759924,2.622876,-0.012302
0.589000,1.216181,0.929647,-0.786209,2.645503,-0.011074
0.590000,1.202275,0.927820,-0.812202,2.667841,-0.009803
0.591000,1.187874,0.925994,-0.837903,2.689890,-0.008490
0.592000,1.173000,0.924170,-0.863312,2.711652,-0.007139
0.593000,1.157673,0.922349,-0.888428,2.733126,-0.005753
0.594000,1.141914,0.920530,-0.913254,2.754314,-0.004335
0.595000,1.125746,0.918714,-0.937788,2.775217,-0.002887
0.596000,1.109192,0.916902,-0.962032,2.795835,-0.001412
0.597000,1.092275,0.915092,-0.985986,2.816170,0.000087
0.598000,1.075020,0.913286,-1.009651,2.836223,0.001608
0.599000,1.057451,0.911484,-1.033027,2.855995,0.003149
0.600000,1.039592,0.909686,-1.056116,2.875488,0.004707
0.601000,1.021471,0.907892,-1.078918,2.894702,0.006279
0.602000,1.003111,0.906102,-1.101435,2.913640,0.007864
0.603000,0.984541,0.904318,-1.123668,2.932303,0.009460
0.604000,0.965785,0.902538,-1.145618,2.950693,0.011064
0.605000,0.946872,0.900763,-1.167286,2.968811,0.012675
0.606000,0.927828,0.898993,-1.188673,2.986659,0.014291
0.607000,0.908679,0.897229,-1.209782,3.004239,0.015910
0.608000,0.889454,0.895470,-1.230613,3.021553,0.017530
0.609000,0.870179,0.893717,-1.251168,3.038603,0.019150
0.610000,0.850881,0.891970,-1.271449,3.055390,0.020768
0.611000,0.831589,0.890230,-1.291458,3.071917,0.022383
0.612000,0.812328,0.888496,-1.311195,3.088186,0.023993
0.613000,0.793127,0.886768,-1.330664,3.104199,0.025597
0.614000,0.774010,0.885047,-1.349865,3.119958,0.027194
0.615000,0.755006,0.883333,-1.368801,3.135466,0.028782
0.616000,0.736140,0.881625,-1.387473,3.150723,0.030361
0.617000,0.717439,0.879925,-1.405883,3.165734,0.031928
0.618000,0.698926,0.878233,-1.424034,3.180500,0.033484
0.619000,0.680628,0.876547,-1.441928,3.195023,0.035028
0.620000,0.662570,0.874870,-1.459566,3.209305,0.036557
0.621000,0.644774,0.873200,-1.476950,3.223350,0.038072
0.622000,0.627265,0.871538,-1.494084,3.237159,0.039572
0.623000,0.610066,0.869884,-1.510968,3.250735,0.041055
0.624000,0.593198,0.868238,-1.527605,3.264080,0.042522
0.625000,0.576683,0.866600,-1.543998,3.277197,0.043971
0.626000,0.560543,0.864970,-1.560148,3.290089,0.045401
0.627000,0.544797,0.863349,-1.576058,3.302756,0.046814
0.628000,0.529464,0.861737,-1.591729,3.315203,0.048207
0.629000,0.514563,0.860133,-1.607165,3.327432,0.049580
0.630000,0.500112,0.858538,-1.622368,3.339445,0.050933
0.631000,0.486128,0.856952,-1.637340,3.351244,0.052265
0.632000,0.472626,0.855375,-1.652083,3.362833,0.053576
0.633000,0.459621,0.853807,-1.666599,3.374213,0.054866
0.634000,0.447128,0.852248,-1.680892,3.385387,0.056135
0.635000,0.435160,0.850698,-1.694963,3.396358,0.057381
0.636000,0.423728,0.849157,-1.708814,3.407129,0.058605
0.637000,0.412845,0.847626,-1.722449,3.417701,0.059807
0.638000,0.402520,0.846104,-1.735869,3.428078,0.060986
0.639000,0.392762,0.844592,-1.749077,3.438261,0.062142
0.640000,0.383581,0.843089,-1.762076,3.448254,0.063276
0.641000,0.374982,0.841596,-1.774867,3.458059,0.064386
0.642000,0.366972,0.840113,-1.787453,3.467678,0.065474
0.643000,0.359556,0.838639,-1.799836,3.477114,0.066538
0.644000,0.352738,0.837175,-1.812019,3.486369,0.067579
0.645000,0.346522,0.835721,-1.824005,3.495446,0.068597
0.646000,0.340910,0.834276,-1.835795,3.504348,0.069592
0.647000,0.335902,0.832842,-1.847393,3.513076,0.070563
0.648000,0.331500,0.831417,-1.858799,3.521634,0.071511
0.649000,0.327701,0.830003,-1.870018,3.530024,0.072437
0.650000,0.324505,0.828599,-1.881050,3.538247,0.073339
0.651000,0.321909,0.827204,-1.891899,3.546308,0.074218
0.652000,0.319909,0.825820,-1.902567,3.554207,0.075075
0.653000,0.318500,0.824445,-1.913057,3.561948,0.075909
0.654000,0.317677,0.823081,-1.923369,3.569532,0.076720
0.655000,0.317435,0.821727,-1.933508,3.576963,0.077509
0.656000,0.317765,0.820383,-1.943475,3.584242,0.078276
0.657000,0.318661,0.819050,-1.953272,3.591372,0.079020
0.658000,0.320113,0.817726,-1.962902,3.598355,0.079743
0.659000,0.322112,0.816413,-1.972367,3.605193,0.080444
0.660000,0.324648,0.815110,-1.981669,3.611889,0.081124
0.661000,0.327711,0.813817,-1.990811,3.618445,0.081782
0.662000,0.331290,0.812534,-1.999795,3.624864,0.082419
0.663000,0.335371,0.811262,-2.008623,3.631147,0.083036
0.664000,0.339944,0.809999,-2.017297,3.637296,0.083632
0.665000,0.344994,0.808747,-2.025819,3.643314,0.084207
0.666000,0.350510,0.807505,-2.034192,3.649203,0.084763
0.667000,0.356476,0.806274,-2.042418,3.654966,0.085298
0.668000,0.362878,0.805052,-2.050499,3.660603,0.085814
0.669000,0.369702,0.803841,-2.058437,3.666118,0.086311
0.670000,0.376934,0.802640,-2.066233,3.671513,0.086788
0.671000,0.384557,0.801449,-2.073891,3.676788,0.087247
0.672000,0.392557,0.800268,-2.081413,3.681948,0.087687
0.673000,0.400919,0.799097,-2.088799,3.686993,0.088109
0.674000,0.409625,0.797936,-2.096053,3.691925,0.088513
0.675000,0.418662,0.796785,-2.103177,3.696747,0.088900
0.676000,0.428012,0.795645,-2.110172,3.701461,0.089269
0.677000,0.437661,0.794514,-2.117040,3.706067,0.089620
0.678000,0.447592,0.793393,-2.123783,3.710570,0.089956
0.679000,0.457789,0.792283,-2.130404,3.714969,0.090274
0.680000,0.468238,0.791182,-2.136904,3.719267,0.090577
0.681000,0.478923,0.790091,-2.143285,3.723466,0.090863
0.682000,0.489828,0.789010,-2.149549,3.727568,0.091134
0.683000,0.500940,0.787939,-2.155697,3.731575,0.091389
0.684000,0.512242,0.786877,-2.161733,3.735487,0.091630
0.685000,0.523721,0.785826,-2.167657,3.739308,0.091855
0.686000,0.535362,0.784784,-2.173471,3.743039,0.092067
0.687000,0.547153,0.783752,-2.179177,3.746680,0.092264
0.688000,0.559079,0.782729,-2.184777,3.750235,0.092447
0.689000,0.571128,0.781716,-2.190273,3.753705,0.092616
0.690000,0.583287,0.780713,-2.195666,3.757091,0.092772
0.691000,0.595545,0.779719,-2.200958,3.760396,0.092916
0.692000,0.607891,0.778735,-2.206150,3.763619,0.093046
0.693000,0.620312,0.777760,-2.211245,3.766764,0.093164
0.694000,0.632800,0.776794,-2.216244,3.769832,0.093270
0.695000,0.645344,0.775838,-2.221148,3.772824,0.093364
0.696000,0.657935,0.774891,-2.225960,3.775742,0.093447
0.697000,0.670564,0.773953,-2.230680,3.778587,0.093518
0.698000,0.683224,0.773025,-2.235310,3.781361,0.093578
0.699000,0.695907,0.772106,-2.239853,3.784064,0.093627
0.700000,0.708606,0.771196,-2.244308,3.786700,0.093666
0.701000,0.721316,0.770295,-2.248679,3.789268,0.093694
0.702000,0.734030,0.769403,-2.252966,3.791771,0.093712
0.703000,0.746743,0.768519,-2.257170,3.794209,0.093721
0.704000,0.759452,0.767645,-2.261294,3.796585,0.093720
0.705000,0.772153,0.766780,-2.265339,3.798898,0.093710
0.706000,0.784842,0.765923,-2.269305,3.801152,0.093691
0.707000,0.797517,0.765076,-2.273195,3.803346,0.093664
0.708000,0.810177,0.764236,-2.277009,3.805482,0.093627
0.709000,0.822818,0.763406,-2.280750,3.807562,0.093583
0.710000,0.835442,0.762584,-2.284418,3.809586,0.093530
0.711000,0.848048,0.761771,-2.288015,3.811556,0.093470
0.712000,0.860635,0.760966,-2.291541,3.813473,0.093402
0.713000,0.873205,0.760169,-2.294999,3.815338,0.093327
0.714000,0.885758,0.759381,-2.298390,3.817152,0.093245
0.715000,0.898297,0.758601,-2.301714,3.818916,0.093156
0.716000,0.910823,0.757830,-2.304973,3.820632,0.093060
0.717000,0.923339,0.757066,-2.308168,3.822300,0.092958
0.718000,0.935847,0.756311,-2.311300,3.823922,0.092850
0.719000,0.948351,0.755564,-2.314371,3.825499,0.092735
0.720000,0.960854,0.754825,-2.317381,3.827031,0.092615
0.721000,0.973359,0.754093,-2.320332,3.828519,0.092489
0.722000,0.985871,0.753370,-2.323225,3.829965,0.092357
0.723000,0.998393,0.752655,-2.326061,3.831370,0.092221
0.724000,1.010930,0.751947,-2.328840,3.832734,0.092079
0.725000,1.023485,0.751247,-2.331565,3.834058,0.091933
0.726000,1.036064,0.750554,-2.334235,3.835344,0.091782
0.727000,1.048670,0.749870,-2.336853,3.836592,0.091626
0.728000,1.061308,0.749192,-2.339419,3.837803,0.091466
0.729000,1.073983,0.748523,-2.341933,3.838978,0.091302
0.730000,1.086698,0.747860,-2.344398,3.840118,0.091134
0.731000,1.099459,0.747205,-2.346813,3.841224,0.090962
0.732000,1.112268,0.746558,-2.349180,3.842296,0.090786
0.733000,1.125129,0.745917,-2.351500,3.843335,0.090607
0.734000,1.138048,0.745284,-2.353774,3.844342,0.090424
0.735000,1.151026,0.744658,-2.356002,3.845318,0.090239
0.736000,1.164067,0.744039,-2.358186,3.846263,0.090050
0.737000,1.177173,0.743427,-2.360326,3.847179,0.089858
0.738000,1.190347,0.742822,-2.362423,3.848066,0.089664
0.739000,1.203592,0.742223,-2.364478,3.848924,0.089467
0.740000,1.216908,0.741632,-2.366492,3.849755,0.089267
0.741000,1.230297,0.741047,-2.368465,3.850559,0.089066
0.742000,1.243760,0.740469,-2.370399,3.851337,0.088862
0.743000,1.257297,0.739898,-2.372293,3.852089,0.088655
0.744000,1.270907,0.739333,-2.374150,3.852817,0.088447
0.745000,1.284591,0.738775,-2.375969,3.853520,0.088237
0.746000,1.298345,0.738223,-2.377752,3.854199,0.088026
0.747000,1.312170,0.737678,-2.379499,3.854855,0.087812
0.748000,1.326062,0.737139,-2.381211,3.855489,0.087598
0.749000,1.340018,0.736606,-2.382888,3.856101,0.087382
0.750000,1.354035,0.736080,-2.384531,3.856691,0.087164
0.751000,1.368108,0.735560,-2.386141,3.857261,0.086945
0.752000,1.382233,0.735046,-2.387719,3.857810,0.086726
0.753000,1.396404,0.734538,-2.389264,3.858340,0.086505
0.754000,1.410616,0.734036,-2.390779,3.858850,0.086283
0.755000,1.424861,0.733540,-2.392263,3.859342,0.086061
0.756000,1.439133,0.733049,-2.393717,3.859816,0.085838
0.757000,1.453423,0.732565,-2.395141,3.860272,0.085614
0.758000,1.467725,0.732087,-2.396537,3.860710,0.085390
0.759000,1.482028,0.731614,-2.397905,3.861132,0.085165
0.760000,1.496324,0.731147,-2.399244,3.861538,0.084940
0.761000,1.510602,0.730685,-2.400557,3.861927,0.084715
0.762000,1.524852,0.730229,-2.401843,3.862301,0.084489
0.763000,1.539064,0.729779,-2.403104,3.862661,0.084264
0.764000,1.553226,0.729334,-2.404338,3.863005,0.084038
0.765000,1.567326,0.728894,-2.405548,3.863336,0.083812
0.766000,1.581353,0.728460,-2.406733,3.863652,0.083587
0.767000,1.595294,0.728031,-2.407895,3.863956,0.083361
0.768000,1.609136,0.727607,-2.409032,3.864246,0.083136
0.769000,1.622866,0.727188,-2.410147,3.864524,0.082911
0.770000,1.636471,0.726775,-2.411239,3.864789,0.082686
0.771000,1.649938,0.726366,-2.412309,3.865042,0.082462
0.772000,1.663254,0.725963,-2.413358,3.865284,0.082238
0.773000,1.676403,0.725565,-2.414385,3.865515,0.082015
0.774000,1.689373,0.725171,-2.415392,3.865734,0.081792
0.775000,1.702150,0.724783,-2.416378,3.865944,0.081570
0.776000,1.714720,0.724399,-2.417344,3.866142,0.081348
0.777000,1.727068,0.724020,-2.418291,3.866331,0.081127
0.778000,1.739183,0.723646,-2.419219,3.866510,0.080907
0.779000,1.751049,0.723276,-2.420127,3.866680,0.080688
0.780000,1.762653,0.722911,-2.421018,3.866841,0.080469
0.781000,1.773984,0.722551,-2.421891,3.866992,0.080252
0.782000,1.785026,0.722195,-2.422746,3.867136,0.080035
0.783000,1.795769,0.721844,-2.423583,3.867271,0.079819
0.784000,1.806200,0.721497,-2.424404,3.867398,0.079604
0.785000,1.816307,0.721154,-2.425209,3.867517,0.079390
0.786000,1.826079,0.720816,-2.425997,3.867629,0.079177
0.787000,1.835505,0.720482,-2.426769,3.867733,0.078966
0.788000,1.844575,0.720152,-2.427526,3.867830,0.078755
0.789000,1.853279,0.719827,-2.428268,3.867921,0.078546
0.790000,1.861609,0.719505,-2.428994,3.868005,0.078337
0.791000,1.869554,0.719188,-2.429706,3.868082,0.078130
0.792000,1.877109,0.718875,-2.430404,3.868154,0.077924
0.793000,1.884265,0.718566,-2.431088,3.868219,0.077720
0.794000,1.891016,0.718260,-2.431758,3.868279,0.077516
0.795000,1.897357,0.717959,-2.432415,3.868333,0.077314
0.796000,1.903283,0.717662,-2.433058,3.868381,0.077113
0.797000,1.908790,0.717368,-2.433689,3.868425,0.076914
0.798000,1.913875,0.717078,-2.434307,3.868463,0.076715
0.799000,1.918535,0.716792,-2.434913,3.868497,0.076519
0.800000,1.922768,0.716510,-2.435507,3.868526,0.076323
0.801000,1.926575,0.716231,-2.436089,3.868550,0.076129
0.802000,1.929954,0.715956,-2.436659,3.868570,0.075936
0.803000,1.932909,0.715684,-2.437218,3.868586,0.075745
0.804000,1.935439,0.715416,-2.437766,3.868598,0.075555
0.805000,1.937549,0.715152,-2.438302,3.868606,0.075367
0.806000,1.939241,0.714891,-2.438829,3.868610,0.075180
0.807000,1.940521,0.714633,-2.439345,3.868611,0.074995
0.808000,1.941393,0.714379,-2.439850,3.868608,0.074811
0.809000,1.941864,0.714128,-2.440346,3.868602,0.074628
0.810000,1.941942,0.713880,-2.440831,3.868592,0.074447
0.811000,1.941633,0.713636,-2.441308,3.868580,0.074268
0.812000,1.940946,0.713395,-2.441774,3.868564,0.074089
0.813000,1.939891,0.713157,-2.442232,3.868546,0.073913
0.814000,1.938478,0.712922,-2.442681,3.868525,0.073738
0.815000,1.936717,0.712691,-2.443120,3.868501,0.073564
0.816000,1.934620,0.712462,-2.443551,3.868475,0.073392
0.817000,1.932200,0.712236,-2.443974,3.868447,0.073222
0.818000,1.929467,0.712014,-2.444388,3.868416,0.073053
0.819000,1.926437,0.711794,-2.444795,3.868383,0.072886
0.820000,1.923122,0.711578,-2.445193,3.868348,0.072720
0.821000,1.919536,0.711364,-2.445583,3.868311,0.072555
0.822000,1.915694,0.711153,-2.445966,3.868272,0.072393
0.823000,1.911611,0.710945,-2.446341,3.868231,0.072231
0.824000,1.907301,0.710740,-2.446710,3.868189,0.072072
0.825000,1.902781,0.710537,-2.447070,3.868144,0.071913
0.826000,1.898066,0.710337,-2.447424,3.868099,0.071757
0.827000,1.893172,0.710140,-2.447771,3.868051,0.071601
0.828000,1.888114,0.709946,-2.448112,3.868003,0.071448
0.829000,1.882909,0.709754,-2.448445,3.867953,0.071296
0.830000,1.877572,0.709565,-2.448772,3.867902,0.071145
0.831000,1.872119,0.709378,-2.449093,3.867849,0.070996
0.832000,1.866566,0.709194,-2.449408,3.867795,0.070848
0.833000,1.860928,0.709012,-2.449717,3.867741,0.070702
0.834000,1.855221,0.708833,-2.450019,3.867685,0.070557
0.835000,1.849460,0.708656,-2.450316,3.867628,0.070414
0.836000,1.843659,0.708482,-2.450607,3.867571,0.070273
0.837000,1.837833,0.708310,-2.450893,3.867513,0.070133
0.838000,1.831995,0.708140,-2.451173,3.867454,0.069994
0.839000,1.826159,0.707973,-2.451448,3.867394,0.069857
0.840000,1.820337,0.707808,-2.451717,3.867333,0.069721
0.841000,1.814543,0.707645,-2.451982,3.867272,0.069587
0.842000,1.808787,0.707485,-2.452241,3.867210,0.069454
0.843000,1.803081,0.707326,-2.452495,3.867148,0.069322
0.844000,1.797435,0.707170,-2.452745,3.867085,0.069192
0.845000,1.791858,0.707016,-2.452990,3.867022,0.069064
0.846000,1.786359,0.706864,-2.453230,3.866959,0.068937
0.847000,1.780947,0.706715,-2.453465,3.866895,0.068811
0.848000,1.775627,0.706567,-2.453697,3.866831,0.068687
0.849000,1.770408,0.706421,-2.453923,3.866766,0.068564
0.850000,1.765293,0.706278,-2.454146,3.866701,0.068442
0.851000,1.760288,0.706136,-2.454364,3.866636,0.068322
0.852000,1.755397,0.705996,-2.454578,3.866571,0.068203
0.853000,1.750621,0.705859,-2.454789,3.866506,0.068086
0.854000,1.745963,0.705723,-2.454995,3.866441,0.067970
0.855000,1.741424,0.705589,-2.455197,3.866375,0.067855
0.856000,1.737004,0.705457,-2.455396,3.866310,0.067741
0.857000,1.732701,0.705327,-2.455591,3.866244,0.067629
0.858000,1.728514,0.705198,-2.455782,3.866179,0.067519
0.859000,1.724441,0.705072,-2.455970,3.866113,0.067409
0.860000,1.720476,0.704947,-2.456154,3.866048,0.067301
0.861000,1.716617,0.704824,-2.456335,3.865982,0.067194
0.862000,1.712857,0.704702,-2.456512,3.865917,0.067088
0.863000,1.709190,0.704583,-2.456686,3.865852,0.066984
0.864000,1.705609,0.704465,-2.456857,3.865787,0.066881
0.865000,1.702106,0.704349,-2.457025,3.865722,0.066779
0.866000,1.698673,0.704234,-2.457190,3.865658,0.066678
0.867000,1.695300,0.704121,-2.457351,3.865593,0.066579
0.868000,1.691978,0.704009,-2.457510,3.865529,0.066481
0.869000,1.688696,0.703899,-2.457666,3.865465,0.066384
0.870000,1.685442,0.703791,-2.457819,3.865401,0.066288
0.871000,1.682206,0.703684,-2.457969,3.865338,0.066193
0.872000,1.678974,0.703579,-2.458116,3.865274,0.066100
0.873000,1.675734,0.703475,-2.458261,3.865212,0.066007
0.874000,1.672474,0.703373,-2.458403,3.865149,0.065916
0.875000,1.669179,0.703272,-2.458542,3.865087,0.065826
0.876000,1.665837,0.703173,-2.458679,3.865025,0.065737
0.877000,1.662433,0.703075,-2.458814,3.864963,0.065649
0.878000,1.658953,0.702978,-2.458946,3.864902,0.065563
