x, f(x), mean, lower, upper, acq
0.886000,1.626712,0.702253,-2.459919,3.864426,7.069985
0.887000,1.621926,0.702168,-2.460031,3.864368,7.069958
0.888000,1.616929,0.702085,-2.460142,3.864311,7.069930
0.889000,1.611709,0.702002,-2.460250,3.864254,7.069903
0.890000,1.606255,0.701921,-2.460356,3.864198,7.069874
0.891000,1.600556,0.701841,-2.460460,3.864142,7.069846
0.892000,1.594602,0.701762,-2.460563,3.864087,7.069817
0.893000,1.588384,0.701684,-2.460663,3.864032,7.069787
0.894000,1.581893,0.701608,-2.460762,3.863977,7.069758
0.895000,1.575121,0.701532,-2.460859,3.863923,7.069728
0.896000,1.568062,0.701458,-2.460954,3.863870,7.069698
0.897000,1.560708,0.701384,-2.461048,3.863817,7.069668
0.898000,1.553056,0.701312,-2.461140,3.863764,7.069637
0.899000,1.545099,0.701241,-2.461230,3.863712,7.069607
0.900000,1.536835,0.701171,-2.461319,3.863660,7.069576
0.901000,1.528262,0.701101,-2.461406,3.863609,7.069545
0.902000,1.519377,0.701033,-2.461492,3.863558,7.069514
0.903000,1.510181,0.700966,-2.461576,3.863508,7.069483
0.904000,1.500673,0.700900,-2.461659,3.863458,7.069452
0.905000,1.490855,0.700834,-2.461740,3.863409,7.069421
0.906000,1.480731,0.700770,-2.461820,3.863360,7.069390
0.907000,1.470302,0.700707,-2.461899,3.863312,7.069358
0.908000,1.459574,0.700644,-2.461976,3.863264,7.069327
0.909000,1.448552,0.700583,-2.462051,3.863217,7.069296
0.910000,1.437243,0.700522,-2.462126,3.863170,7.069264
0.911000,1.425654,0.700463,-2.462199,3.863124,7.069233
0.912000,1.413794,0.700404,-2.462271,3.863078,7.069202
0.913000,1.401673,0.700346,-2.462341,3.863033,7.069171
0.914000,1.389300,0.700289,-2.462411,3.862988,7.069140
0.915000,1.376686,0.700232,-2.462479,3.862943,7.069109
0.916000,1.363845,0.700177,-2.462546,3.862900,7.069078
0.917000,1.350789,0.700122,-2.462612,3.862856,7.069047
0.918000,1.337531,0.700068,-2.462677,3.862813,7.069016
0.919000,1.324086,0.700015,-2.462740,3.862771,7.068986
0.920000,1.310469,0.699963,-2.462803,3.862729,7.068955
0.921000,1.296695,0.699911,-2.462864,3.862687,7.068925
0.922000,1.282782,0.699861,-2.462925,3.862646,7.068894
0.923000,1.268746,0.699811,-2.462984,3.862605,7.068864
0.924000,1.254605,0.699761,-2.463042,3.862565,7.068834
0.925000,1.240375,0.699713,-2.463100,3.862525,7.068805
0.926000,1.226077,0.699665,-2.463156,3.862486,7.068775
0.927000,1.211727,0.699618,-2.463211,3.862447,7.068746
0.928000,1.197344,0.699572,-2.463266,3.862409,7.068716
0.929000,1.182948,0.699526,-2.463319,3.862371,7.068687
0.930000,1.168558,0.699481,-2.463372,3.862334,7.068658
0.931000,1.154192,0.699437,-2.463423,3.862297,7.068629
0.932000,1.139870,0.699393,-2.463474,3.862260,7.068601
0.933000,1.125611,0.699350,-2.463524,3.862224,7.068573
0.934000,1.111434,0.699307,-2.463573,3.862188,7.068544
0.935000,1.097357,0.699266,-2.463622,3.862153,7.068517
0.936000,1.083398,0.699225,-2.463669,3.862118,7.068489
0.937000,1.069577,0.699184,-2.463716,3.862084,7.068461
0.938000,1.055910,0.699144,-2.463762,3.862050,7.068434
0.939000,1.042415,0.699105,-2.463807,3.862016,7.068407
0.940000,1.029109,0.699066,-2.463851,3.861983,7.068380
0.941000,1.016008,0.699028,-2.463895,3.861950,7.068354
0.942000,1.003127,0.698990,-2.463938,3.861918,7.068327
0.943000,0.990481,0.698953,-2.463980,3.861886,7.068301
0.944000,0.978085,0.698917,-2.464021,3.861855,7.068275
0.945000,0.965952,0.698881,-2.464062,3.861824,7.068249
0.946000,0.954095,0.698845,-2.464102,3.861793,7.068224
0.947000,0.942525,0.698811,-2.464141,3.861762,7.068199
0.948000,0.931254,0.698776,-2.464180,3.861733,7.068174
0.949000,0.920291,0.698742,-2.464218,3.861703,7.068149
0.950000,0.909646,0.698709,-2.464255,3.861674,7.068124
0.951000,0.899325,0.698676,-2.464292,3.861645,7.068100
0.952000,0.889338,0.698644,-2.464328,3.861617,7.068076
0.953000,0.879689,0.698612,-2.464364,3.861589,7.068052
0.954000,0.870383,0.698581,-2.464399,3.861561,7.068029
0.955000,0.861425,0.698550,-2.464433,3.861534,7.068005
0.956000,0.852817,0.698520,-2.464467,3.861507,7.067982
0.957000,0.844560,0.698490,-2.464500,3.861480,7.067959
0.958000,0.836657,0.698460,-2.464533,3.861454,7.067937
0.959000,0.829105,0.698431,-2.464565,3.861428,7.067914
0.960000,0.821904,0.698403,-2.464597,3.861402,7.067892
0.961000,0.815052,0.698374,-2.464628,3.861377,7.067870
0.962000,0.808544,0.698347,-2.464659,3.861352,7.067849
0.963000,0.802376,0.698319,-2.464689,3.861328,7.067827
0.964000,0.796543,0.698293,-2.464718,3.861303,7.067806
0.965000,0.791037,0.698266,-2.464747,3.861279,7.067785
0.966000,0.785852,0.698240,-2.464776,3.861256,7.067764
0.967000,0.780978,0.698214,-2.464804,3.861233,7.067744
0.968000,0.776407,0.698189,-2.464832,3.861210,7.067724
0.969000,0.772129,0.698164,-2.464859,3.861187,7.067703
0.970000,0.768131,0.698139,-2.464886,3.861165,7.067684
0.971000,0.764404,0.698115,-2.464912,3.861143,7.067664
0.972000,0.760933,0.698092,-2.464938,3.861121,7.067645
0.973000,0.757706,0.698068,-2.464964,3.861100,7.067626
0.974000,0.754709,0.698045,-2.464989,3.861079,7.067607
0.975000,0.751928,0.698022,-2.465013,3.861058,7.067588
0.976000,0.749348,0.698000,-2.465037,3.861037,7.067570
0.977000,0.746954,0.697978,-2.465061,3.861017,7.067552
0.978000,0.744730,0.697956,-2.465085,3.860997,7.067534
0.979000,0.742659,0.697935,-2.465108,3.860977,7.067516
0.980000,0.740727,0.697914,-2.465130,3.860958,7.067498
0.981000,0.738915,0.697893,-2.465153,3.860939,7.067481
0.982000,0.737209,0.697873,-2.465175,3.860920,7.067464
0.983000,0.735590,0.697853,-2.465196,3.860901,7.067447
0.984000,0.734042,0.697833,-2.465217,3.860883,7.067430
0.985000,0.732548,0.697813,-2.465238,3.860865,7.067414
0.986000,0.731092,0.697794,-2.465259,3.860847,7.067397
0.987000,0.729657,0.697775,-2.465279,3.860830,7.067381
0.988000,0.728227,0.697757,-2.465299,3.860812,7.067365
0.989000,0.726786,0.697739,-2.465318,3.860795,7.067350
0.990000,0.725318,0.697721,-2.465338,3.860779,7.067334
0.991000,0.723808,0.697703,-2.465356,3.860762,7.067319
0.992000,0.722241,0.697685,-2.465375,3.860746,7.067304
0.993000,0.720603,0.697668,-2.465393,3.860730,7.067289
0.994000,0.718879,0.697651,-2.465411,3.860714,7.067274
0.995000,0.717057,0.697635,-2.465429,3.860698,7.067260
0.996000,0.715123,0.697618,-2.465446,3.860683,7.067246
0.997000,0.713067,0.697602,-2.465463,3.860667,7.067231
0.998000,0.710875,0.697586,-2.465480,3.860652,7.067218
0.999000,0.708539,0.697570,-2.465497,3.860638,7.067204
1.000000,0.706048,0.697555,-2.465513,3.860623,7.067190
